year,month_idx,temp_anomaly,temp_absolute,month
1750,1,0.382,3.0020000000000002,Jan
1750,2,0.539,3.769,Feb
1750,3,0.574,5.904,Mar
1750,4,0.382,8.741999999999999,Apr
1750,5,,,May
1750,6,,,Jun
1750,7,,,Jul
1750,8,,,Aug
1750,9,,,Sep
1750,10,,,Oct
1750,11,,,Nov
1750,12,,,Dec
1751,1,,,Jan
1751,2,,,Feb
1751,3,,,Mar
1751,4,,,Apr
1751,5,,,May
1751,6,,,Jun
1751,7,,,Jul
1751,8,,,Aug
1751,9,-1.716,10.404,Sep
1751,10,,,Oct
1751,11,,,Nov
1751,12,,,Dec
1752,1,-2.6319999999999997,-0.011999999999999567,Jan
1752,2,,,Feb
1752,3,0.8290000000000001,6.159,Mar
1752,4,-0.7829999999999999,7.577,Apr
1752,5,,,May
1752,6,,,Jun
1752,7,,,Jul
1752,8,,,Aug
1752,9,,,Sep
1752,10,-1.2890000000000001,7.971,Oct
1752,11,0.742,6.862,Nov
1752,12,0.32299999999999995,3.993,Dec
1753,1,-1.1079999999999999,1.5120000000000002,Jan
1753,2,-1.652,1.578,Feb
1753,3,1.02,6.35,Mar
1753,4,-0.557,7.802999999999999,Apr
1753,5,0.39899999999999997,11.768999999999998,May
1753,6,1.043,14.572999999999999,Jun
1753,7,0.7240000000000001,15.134,Jul
1753,8,-0.3,13.629999999999999,Aug
1753,9,0.5720000000000001,12.692,Sep
1753,10,-0.302,8.958,Oct
1753,11,-1.17,4.95,Nov
1753,12,-3.5839999999999996,0.0860000000000003,Dec
1754,1,-1.24,1.3800000000000001,Jan
1754,2,-3.554,-0.32399999999999984,Feb
1754,3,-1.078,4.252,Mar
1754,4,2.7939999999999996,11.154,Apr
1754,5,0.501,11.870999999999999,May
1754,6,0.8270000000000001,14.357,Jun
1754,7,0.16,14.57,Jul
1754,8,-0.755,13.174999999999999,Aug
1754,9,-1.3090000000000002,10.811,Sep
1754,10,0.491,9.751,Oct
1754,11,-0.0,6.12,Nov
1754,12,0.11199999999999999,3.782,Dec
1755,1,-1.837,0.7830000000000001,Jan
1755,2,-2.499,0.7309999999999999,Feb
1755,3,-1.058,4.272,Mar
1755,4,0.583,8.943,Apr
1755,5,1.0190000000000001,12.389,May
1755,6,1.676,15.206,Jun
1755,7,0.022000000000000002,14.432,Jul
1755,8,-1.2309999999999999,12.699,Aug
1755,9,-0.877,11.242999999999999,Sep
1755,10,0.596,9.856,Oct
1755,11,-0.47200000000000003,5.648,Nov
1755,12,-2.136,1.5339999999999998,Dec
1756,1,0.9790000000000001,3.599,Jan
1756,2,2.9410000000000003,6.171,Feb
1756,3,-0.46399999999999997,4.866,Mar
1756,4,1.371,9.731,Apr
1756,5,2.24,13.61,May
1756,6,1.122,14.652,Jun
1756,7,-0.555,13.855,Jul
1756,8,-1.264,12.666,Aug
1756,9,-0.040999999999999995,12.078999999999999,Sep
1756,10,-1.8159999999999998,7.444,Oct
1756,11,-2.237,3.883,Nov
1756,12,-2.83,0.8399999999999999,Dec
1757,1,-2.987,-0.367,Jan
1757,2,1.0,4.23,Feb
1757,3,-0.22,5.11,Mar
1757,4,-0.19399999999999998,8.165999999999999,Apr
1757,5,1.183,12.552999999999999,May
1757,6,3.47,17.0,Jun
1757,7,3.083,17.493000000000002,Jul
1757,8,2.591,16.521,Aug
1757,9,1.27,13.389999999999999,Sep
1757,10,-3.352,5.9079999999999995,Oct
1757,11,-2.227,3.8930000000000002,Nov
1757,12,-3.468,0.20199999999999996,Dec
1758,1,-4.666,-2.0460000000000003,Jan
1758,2,-1.825,1.405,Feb
1758,3,-0.93,4.4,Mar
1758,4,-1.3419999999999999,7.018,Apr
1758,5,-1.8330000000000002,9.536999999999999,May
1758,6,-0.258,13.271999999999998,Jun
1758,7,-0.907,13.503,Jul
1758,8,-2.735,11.195,Aug
1758,9,-2.501,9.619,Sep
1758,10,-6.885,2.375,Oct
1758,11,-0.405,5.715,Nov
1758,12,-1.4069999999999998,2.263,Dec
1759,1,1.6880000000000002,4.308,Jan
1759,2,1.047,4.277,Feb
1759,3,-0.49200000000000005,4.838,Mar
1759,4,-2.241,6.119,Apr
1759,5,-1.4069999999999998,9.963,May
1759,6,-0.262,13.267999999999999,Jun
1759,7,-1.776,12.634,Jul
1759,8,0.006,13.936,Aug
1759,9,-0.092,12.027999999999999,Sep
1759,10,-1.1340000000000001,8.126,Oct
1759,11,-2.4459999999999997,3.6740000000000004,Nov
1759,12,-4.364,-0.694,Dec
1760,1,-3.5869999999999997,-0.9669999999999996,Jan
1760,2,-0.7440000000000001,2.4859999999999998,Feb
1760,3,-2.8689999999999998,2.4610000000000003,Mar
1760,4,-0.863,7.497,Apr
1760,5,-1.1320000000000001,10.238,May
1760,6,-1.837,11.693,Jun
1760,7,-1.306,13.104,Jul
1760,8,-0.222,13.708,Aug
1760,9,-0.7559999999999999,11.363999999999999,Sep
1760,10,-2.234,7.026,Oct
1760,11,-1.449,4.671,Nov
1760,12,-2.0380000000000003,1.6319999999999997,Dec
1761,1,-2.822,-0.20199999999999996,Jan
1761,2,-0.284,2.946,Feb
1761,3,0.968,6.298,Mar
1761,4,-1.59,6.77,Apr
1761,5,1.685,13.055,May
1761,6,3.4210000000000003,16.951,Jun
1761,7,4.735,19.145,Jul
1761,8,0.951,14.881,Aug
1761,9,-0.20800000000000002,11.911999999999999,Sep
1761,10,-1.551,7.709,Oct
1761,11,-1.841,4.279,Nov
1761,12,-5.124,-1.4539999999999997,Dec
1762,1,3.24,5.86,Jan
1762,2,1.14,4.37,Feb
1762,3,-1.5330000000000001,3.7969999999999997,Mar
1762,4,0.489,8.849,Apr
1762,5,-0.745,10.625,May
1762,6,0.518,14.048,Jun
1762,7,0.532,14.942,Jul
1762,8,-0.6509999999999999,13.279,Aug
1762,9,-1.891,10.229,Sep
1762,10,-3.0839999999999996,6.176,Oct
1762,11,-0.059000000000000004,6.061,Nov
1762,12,-1.499,2.171,Dec
1763,1,-1.857,0.7630000000000001,Jan
1763,2,-2.073,1.157,Feb
1763,3,-3.298,2.032,Mar
1763,4,-0.856,7.504,Apr
1763,5,-0.948,10.421999999999999,May
1763,6,-1.12,12.41,Jun
1763,7,2.129,16.539,Jul
1763,8,-0.235,13.695,Aug
1763,9,-1.219,10.901,Sep
1763,10,-3.514,5.746,Oct
1763,11,-2.1519999999999997,3.9680000000000004,Nov
1763,12,-0.601,3.069,Dec
1764,1,-0.893,1.727,Jan
1764,2,2.345,5.575,Feb
1764,3,0.067,5.397,Mar
1764,4,-0.977,7.382999999999999,Apr
1764,5,-0.8240000000000001,10.546,May
1764,6,-1.6880000000000002,11.841999999999999,Jun
1764,7,-1.767,12.643,Jul
1764,8,-1.238,12.692,Aug
1764,9,-1.068,11.052,Sep
1764,10,0.7190000000000001,9.979,Oct
1764,11,0.149,6.269,Nov
1764,12,2.126,5.795999999999999,Dec
1765,1,1.053,3.673,Jan
1765,2,0.031,3.261,Feb
1765,3,1.169,6.4990000000000006,Mar
1765,4,0.777,9.136999999999999,Apr
1765,5,-0.345,11.024999999999999,May
1765,6,-2.263,11.267,Jun
1765,7,-0.8170000000000001,13.593,Jul
1765,8,-0.654,13.276,Aug
1765,9,-0.813,11.306999999999999,Sep
1765,10,-1.244,8.016,Oct
1765,11,0.198,6.3180000000000005,Nov
1765,12,-0.631,3.0389999999999997,Dec
1766,1,-3.228,-0.6080000000000001,Jan
1766,2,0.853,4.083,Feb
1766,3,0.332,5.662,Mar
1766,4,0.021,8.381,Apr
1766,5,0.033,11.402999999999999,May
1766,6,0.46299999999999997,13.992999999999999,Jun
1766,7,-0.8140000000000001,13.596,Jul
1766,8,0.175,14.105,Aug
1766,9,0.495,12.614999999999998,Sep
1766,10,-0.748,8.512,Oct
1766,11,1.885,8.005,Nov
1766,12,-0.9009999999999999,2.769,Dec
1767,1,-2.971,-0.351,Jan
1767,2,-0.353,2.877,Feb
1767,3,1.0659999999999998,6.396,Mar
1767,4,-1.739,6.6209999999999996,Apr
1767,5,-0.9129999999999999,10.456999999999999,May
1767,6,0.848,14.378,Jun
1767,7,-0.8170000000000001,13.593,Jul
1767,8,1.01,14.94,Aug
1767,9,-0.11900000000000001,12.001,Sep
1767,10,-0.24600000000000002,9.014,Oct
1767,11,2.029,8.149000000000001,Nov
1767,12,-1.774,1.896,Dec
1768,1,-4.2410000000000005,-1.6210000000000004,Jan
1768,2,-2.9339999999999997,0.29600000000000026,Feb
1768,3,-3.3160000000000003,2.014,Mar
1768,4,-1.4,6.959999999999999,Apr
1768,5,-1.93,9.44,May
1768,6,-1.067,12.463,Jun
1768,7,-0.544,13.866,Jul
1768,8,-1.081,12.849,Aug
1768,9,-1.041,11.078999999999999,Sep
1768,10,-1.579,7.681,Oct
1768,11,-1.17,4.95,Nov
1768,12,-0.585,3.085,Dec
1769,1,-0.266,2.354,Jan
1769,2,-1.1340000000000001,2.096,Feb
1769,3,-0.845,4.485,Mar
1769,4,0.784,9.144,Apr
1769,5,1.6340000000000001,13.004,May
1769,6,1.81,15.34,Jun
1769,7,0.205,14.615,Jul
1769,8,-0.076,13.854,Aug
1769,9,-0.5870000000000001,11.533,Sep
1769,10,-3.9589999999999996,5.301,Oct
1769,11,-2.75,3.37,Nov
1769,12,-3.333,0.33699999999999974,Dec
1770,1,-0.718,1.9020000000000001,Jan
1770,2,0.5670000000000001,3.797,Feb
1770,3,-4.18,1.1500000000000004,Mar
1770,4,1.236,9.596,Apr
1770,5,-0.9440000000000001,10.425999999999998,May
1770,6,-1.055,12.475,Jun
1770,7,-2.544,11.866,Jul
1770,8,-1.8359999999999999,12.094,Aug
1770,9,-0.929,11.190999999999999,Sep
1770,10,-0.629,8.631,Oct
1770,11,-0.141,5.979,Nov
1770,12,0.648,4.318,Dec
1771,1,2.2969999999999997,4.917,Jan
1771,2,-3.6310000000000002,-0.40100000000000025,Feb
1771,3,-2.33,3.0,Mar
1771,4,-2.3280000000000003,6.031999999999999,Apr
1771,5,-1.525,9.844999999999999,May
1771,6,0.8290000000000001,14.359,Jun
1771,7,-0.413,13.997,Jul
1771,8,0.7909999999999999,14.721,Aug
1771,9,-0.3,11.819999999999999,Sep
1771,10,0.8540000000000001,10.114,Oct
1771,11,-0.621,5.4990000000000006,Nov
1771,12,-0.222,3.448,Dec
1772,1,-1.4140000000000001,1.206,Jan
1772,2,-2.2359999999999998,0.9940000000000002,Feb
1772,3,-2.315,3.015,Mar
1772,4,0.94,9.299999999999999,Apr
1772,5,-1.433,9.937,May
1772,6,-0.563,12.966999999999999,Jun
1772,7,0.503,14.913,Jul
1772,8,0.5720000000000001,14.501999999999999,Aug
1772,9,-1.3259999999999998,10.793999999999999,Sep
1772,10,0.39,9.65,Oct
1772,11,2.165,8.285,Nov
1772,12,2.563,6.2330000000000005,Dec
1773,1,-2.967,-0.347,Jan
1773,2,-1.891,1.339,Feb
1773,3,-0.924,4.406,Mar
1773,4,1.25,9.61,Apr
1773,5,1.4069999999999998,12.777,May
1773,6,-0.619,12.911,Jun
1773,7,-0.065,14.345,Jul
1773,8,-0.225,13.705,Aug
1773,9,0.562,12.681999999999999,Sep
1773,10,0.024,9.283999999999999,Oct
1773,11,-1.992,4.128,Nov
1773,12,1.5819999999999999,5.252,Dec
1774,1,-3.35,-0.73,Jan
1774,2,0.684,3.914,Feb
1774,3,-0.27399999999999997,5.056,Mar
1774,4,2.0580000000000003,10.418,Apr
1774,5,4.762,16.131999999999998,May
1774,6,1.4880000000000002,15.017999999999999,Jun
1774,7,1.913,16.323,Jul
1774,8,0.42700000000000005,14.357,Aug
1774,9,-1.006,11.113999999999999,Sep
1774,10,-0.763,8.497,Oct
1774,11,-2.653,3.467,Nov
1774,12,-2.92,0.75,Dec
1775,1,1.57,4.19,Jan
1775,2,2.762,5.992,Feb
1775,3,2.209,7.539,Mar
1775,4,-0.27699999999999997,8.083,Apr
1775,5,0.152,11.521999999999998,May
1775,6,-1.162,12.367999999999999,Jun
1775,7,0.342,14.752,Jul
1775,8,0.66,14.59,Aug
1775,9,-0.905,11.215,Sep
1775,10,0.8490000000000001,10.109,Oct
1775,11,2.325,8.445,Nov
1775,12,-1.6840000000000002,1.9859999999999998,Dec
1776,1,-3.384,-0.7639999999999998,Jan
1776,2,0.802,4.032,Feb
1776,3,-1.08,4.25,Mar
1776,4,-0.823,7.536999999999999,Apr
1776,5,-1.022,10.347999999999999,May
1776,6,1.04,14.57,Jun
1776,7,-0.284,14.126,Jul
1776,8,1.099,15.029,Aug
1776,9,-1.396,10.724,Sep
1776,10,-1.317,7.943,Oct
1776,11,-0.33799999999999997,5.782,Nov
1776,12,1.222,4.8919999999999995,Dec
1777,1,3.208,5.828,Jan
1777,2,0.8220000000000001,4.052,Feb
1777,3,-0.408,4.922,Mar
1777,4,-2.142,6.218,Apr
1777,5,0.106,11.475999999999999,May
1777,6,-1.367,12.163,Jun
1777,7,-1.6280000000000001,12.782,Jul
1777,8,-1.113,12.817,Aug
1777,9,-0.835,11.285,Sep
1777,10,-2.57,6.6899999999999995,Oct
1777,11,-0.662,5.458,Nov
1777,12,-0.5529999999999999,3.117,Dec
1778,1,-0.45,2.17,Jan
1778,2,2.125,5.355,Feb
1778,3,-1.595,3.7350000000000003,Mar
1778,4,2.379,10.738999999999999,Apr
1778,5,0.073,11.443,May
1778,6,-2.0269999999999997,11.503,Jun
1778,7,0.141,14.551,Jul
1778,8,-0.991,12.939,Aug
1778,9,1.084,13.203999999999999,Sep
1778,10,-1.611,7.649,Oct
1778,11,-2.273,3.847,Nov
1778,12,-1.632,2.0380000000000003,Dec
1779,1,-1.936,0.6840000000000002,Jan
1779,2,1.018,4.248,Feb
1779,3,0.996,6.3260000000000005,Mar
1779,4,1.454,9.814,Apr
1779,5,2.682,14.052,May
1779,6,-1.162,12.367999999999999,Jun
1779,7,-1.102,13.308,Jul
1779,8,-0.401,13.529,Aug
1779,9,0.34299999999999997,12.463,Sep
1779,10,-0.27399999999999997,8.986,Oct
1779,11,-0.385,5.735,Nov
1779,12,-1.357,2.3129999999999997,Dec
1780,1,-0.727,1.8930000000000002,Jan
1780,2,0.337,3.567,Feb
1780,3,0.065,5.3950000000000005,Mar
1780,4,5.221,13.581,Apr
1780,5,4.296,15.666,May
1780,6,1.252,14.782,Jun
1780,7,1.5530000000000002,15.963000000000001,Jul
1780,8,-1.151,12.779,Aug
1780,9,-3.218,8.902,Sep
1780,10,-0.10300000000000001,9.157,Oct
1780,11,0.601,6.721,Nov
1780,12,-1.4240000000000002,2.2459999999999996,Dec
1781,1,-0.14800000000000002,2.472,Jan
1781,2,-1.067,2.1630000000000003,Feb
1781,3,-0.508,4.822,Mar
1781,4,-1.534,6.826,Apr
1781,5,-0.011000000000000001,11.359,May
1781,6,-1.207,12.322999999999999,Jun
1781,7,0.198,14.608,Jul
1781,8,0.397,14.327,Aug
1781,9,-1.75,10.37,Sep
1781,10,-0.652,8.608,Oct
1781,11,1.4769999999999999,7.5969999999999995,Nov
1781,12,-0.336,3.334,Dec
1782,1,-2.148,0.472,Jan
1782,2,-2.852,0.3780000000000001,Feb
1782,3,-2.761,2.569,Mar
1782,4,0.268,8.628,Apr
1782,5,-0.34299999999999997,11.027,May
1782,6,0.379,13.908999999999999,Jun
1782,7,-0.43700000000000006,13.973,Jul
1782,8,1.5759999999999998,15.506,Aug
1782,9,0.222,12.341999999999999,Sep
1782,10,-0.10300000000000001,9.157,Oct
1782,11,-0.966,5.154,Nov
1782,12,-2.287,1.383,Dec
1783,1,-3.903,-1.283,Jan
1783,2,2.155,5.385,Feb
1783,3,-0.6659999999999999,4.664,Mar
1783,4,-0.012,8.347999999999999,Apr
1783,5,1.026,12.395999999999999,May
1783,6,1.186,14.716,Jun
1783,7,-1.655,12.755,Jul
1783,8,-0.067,13.863,Aug
1783,9,-2.015,10.104999999999999,Sep
1783,10,-1.9069999999999998,7.353,Oct
1783,11,-3.812,2.3080000000000003,Nov
1783,12,-1.319,2.351,Dec
1784,1,0.166,2.786,Jan
1784,2,-2.278,0.952,Feb
1784,3,-1.531,3.7990000000000004,Mar
1784,4,-0.263,8.097,Apr
1784,5,-0.978,10.392,May
1784,6,-0.45299999999999996,13.077,Jun
1784,7,0.562,14.972,Jul
1784,8,2.14,16.07,Aug
1784,9,-1.246,10.873999999999999,Sep
1784,10,-2.002,7.258,Oct
1784,11,-0.632,5.488,Nov
1784,12,-1.067,2.6029999999999998,Dec
1785,1,-1.285,1.3350000000000002,Jan
1785,2,-1.621,1.609,Feb
1785,3,-4.367,0.9630000000000001,Mar
1785,4,-1.2329999999999999,7.127,Apr
1785,5,-1.011,10.359,May
1785,6,1.095,14.625,Jun
1785,7,0.289,14.699,Jul
1785,8,0.569,14.498999999999999,Aug
1785,9,-1.734,10.386,Sep
1785,10,-2.286,6.974,Oct
1785,11,0.10800000000000001,6.228,Nov
1785,12,-1.735,1.9349999999999998,Dec
1786,1,-2.3209999999999997,0.2990000000000004,Jan
1786,2,-0.6409999999999999,2.589,Feb
1786,3,0.395,5.725,Mar
1786,4,0.47700000000000004,8.837,Apr
1786,5,0.16,11.53,May
1786,6,0.031,13.561,Jun
1786,7,1.037,15.447,Jul
1786,8,1.1540000000000001,15.084,Aug
1786,9,1.1540000000000001,13.274,Sep
1786,10,-1.432,7.827999999999999,Oct
1786,11,-2.076,4.0440000000000005,Nov
1786,12,-3.5060000000000002,0.1639999999999997,Dec
1787,1,0.705,3.325,Jan
1787,2,-1.548,1.682,Feb
1787,3,-0.337,4.993,Mar
1787,4,-0.563,7.797,Apr
1787,5,0.561,11.931,May
1787,6,1.476,15.006,Jun
1787,7,0.345,14.755,Jul
1787,8,0.348,14.278,Aug
1787,9,-1.764,10.356,Sep
1787,10,-1.587,7.673,Oct
1787,11,-0.391,5.729,Nov
1787,12,-2.037,1.633,Dec
1788,1,-1.643,0.9770000000000001,Jan
1788,2,0.107,3.337,Feb
1788,3,-0.214,5.116,Mar
1788,4,0.36700000000000005,8.727,Apr
1788,5,-0.5670000000000001,10.802999999999999,May
1788,6,0.887,14.417,Jun
1788,7,2.4130000000000003,16.823,Jul
1788,8,0.24100000000000002,14.171,Aug
1788,9,-0.05,12.069999999999999,Sep
1788,10,0.251,9.511,Oct
1788,11,0.057999999999999996,6.178,Nov
1788,12,-5.2010000000000005,-1.5310000000000006,Dec
1789,1,0.45799999999999996,3.0780000000000003,Jan
1789,2,-1.72,1.51,Feb
1789,3,-2.306,3.024,Mar
1789,4,-0.6890000000000001,7.670999999999999,Apr
1789,5,1.113,12.482999999999999,May
1789,6,0.363,13.892999999999999,Jun
1789,7,2.063,16.473,Jul
1789,8,0.87,14.799999999999999,Aug
1789,9,0.149,12.268999999999998,Sep
1789,10,-2.146,7.114,Oct
1789,11,-0.272,5.848,Nov
1789,12,0.17600000000000002,3.846,Dec
1790,1,-0.365,2.255,Jan
1790,2,-0.525,2.705,Feb
1790,3,-0.687,4.643,Mar
1790,4,-3.261,5.098999999999999,Apr
1790,5,-0.218,11.152,May
1790,6,1.056,14.585999999999999,Jun
1790,7,-0.452,13.958,Jul
1790,8,0.172,14.102,Aug
1790,9,-0.79,11.329999999999998,Sep
1790,10,-0.036000000000000004,9.224,Oct
1790,11,-0.805,5.315,Nov
1790,12,-0.038,3.632,Dec
1791,1,1.262,3.882,Jan
1791,2,1.486,4.716,Feb
1791,3,-0.055999999999999994,5.274,Mar
1791,4,0.031,8.391,Apr
1791,5,-0.889,10.481,May
1791,6,0.461,13.991,Jun
1791,7,-0.852,13.558,Jul
1791,8,-0.209,13.721,Aug
1791,9,-1.3519999999999999,10.767999999999999,Sep
1791,10,-1.662,7.598,Oct
1791,11,0.456,6.5760000000000005,Nov
1791,12,-0.067,3.6029999999999998,Dec
1792,1,-3.48,-0.8599999999999999,Jan
1792,2,0.258,3.488,Feb
1792,3,-0.85,4.48,Mar
1792,4,-0.561,7.7989999999999995,Apr
1792,5,0.39799999999999996,11.767999999999999,May
1792,6,0.7190000000000001,14.248999999999999,Jun
1792,7,-0.061,14.349,Jul
1792,8,-1.6369999999999998,12.293,Aug
1792,9,0.557,12.677,Sep
1792,10,-1.206,8.054,Oct
1792,11,-0.7140000000000001,5.406,Nov
1792,12,-0.22899999999999998,3.441,Dec
1793,1,-1.876,0.7440000000000002,Jan
1793,2,1.149,4.379,Feb
1793,3,-0.22,5.11,Mar
1793,4,0.542,8.902,Apr
1793,5,-0.409,10.960999999999999,May
1793,6,-0.077,13.453,Jun
1793,7,-0.011000000000000001,14.399000000000001,Jul
1793,8,-0.7040000000000001,13.225999999999999,Aug
1793,9,-0.015,12.104999999999999,Sep
1793,10,-0.9520000000000001,8.308,Oct
1793,11,-0.985,5.135,Nov
1793,12,-2.611,1.0589999999999997,Dec
1794,1,1.1440000000000001,3.7640000000000002,Jan
1794,2,-0.18,3.05,Feb
1794,3,0.10400000000000001,5.434,Mar
1794,4,1.0,9.36,Apr
1794,5,1.419,12.789,May
1794,6,-0.951,12.578999999999999,Jun
1794,7,-0.9670000000000001,13.443,Jul
1794,8,0.026000000000000002,13.956,Aug
1794,9,0.31,12.43,Sep
1794,10,-0.276,8.984,Oct
1794,11,-1.1520000000000001,4.968,Nov
1794,12,-0.938,2.732,Dec
1795,1,-0.731,1.8890000000000002,Jan
1795,2,0.9890000000000001,4.219,Feb
1795,3,0.126,5.456,Mar
1795,4,0.627,8.987,Apr
1795,5,-0.066,11.303999999999998,May
1795,6,0.038,13.568,Jun
1795,7,0.14400000000000002,14.554,Jul
1795,8,-0.608,13.322,Aug
1795,9,-0.9209999999999999,11.199,Sep
1795,10,-1.399,7.861,Oct
1795,11,-0.856,5.264,Nov
1795,12,-1.234,2.436,Dec
1796,1,0.23600000000000002,2.8560000000000003,Jan
1796,2,-0.358,2.872,Feb
1796,3,-1.7380000000000002,3.5919999999999996,Mar
1796,4,-0.35700000000000004,8.003,Apr
1796,5,0.18100000000000002,11.550999999999998,May
1796,6,0.9359999999999999,14.466,Jun
1796,7,0.113,14.523,Jul
1796,8,0.997,14.927,Aug
1796,9,-0.14400000000000002,11.975999999999999,Sep
1796,10,0.003,9.263,Oct
1796,11,-0.435,5.6850000000000005,Nov
1796,12,-2.824,0.8460000000000001,Dec
1797,1,1.975,4.595000000000001,Jan
1797,2,2.175,5.404999999999999,Feb
1797,3,-1.379,3.951,Mar
1797,4,-1.7519999999999998,6.608,Apr
1797,5,-1.258,10.111999999999998,May
1797,6,0.615,14.145,Jun
1797,7,-0.306,14.104000000000001,Jul
1797,8,0.047,13.977,Aug
1797,9,0.369,12.488999999999999,Sep
1797,10,-0.271,8.988999999999999,Oct
1797,11,-1.8230000000000002,4.297,Nov
1797,12,-0.401,3.269,Dec
1798,1,0.335,2.955,Jan
1798,2,-0.42,2.81,Feb
1798,3,0.9179999999999999,6.248,Mar
1798,4,-0.122,8.238,Apr
1798,5,0.8059999999999999,12.175999999999998,May
1798,6,0.166,13.696,Jun
1798,7,1.209,15.619,Jul
1798,8,1.361,15.291,Aug
1798,9,-0.545,11.575,Sep
1798,10,-0.5479999999999999,8.712,Oct
1798,11,0.26899999999999996,6.389,Nov
1798,12,-1.3730000000000002,2.2969999999999997,Dec
1799,1,-0.434,2.186,Jan
1799,2,-2.525,0.7050000000000001,Feb
1799,3,-0.955,4.375,Mar
1799,4,1.341,9.700999999999999,Apr
1799,5,0.27699999999999997,11.646999999999998,May
1799,6,1.3,14.83,Jun
1799,7,0.987,15.397,Jul
1799,8,0.527,14.456999999999999,Aug
1799,9,0.318,12.437999999999999,Sep
1799,10,0.469,9.729,Oct
1799,11,0.321,6.441,Nov
1799,12,-1.008,2.662,Dec
1800,1,-0.293,2.327,Jan
1800,2,0.505,3.735,Feb
1800,3,-1.33,4.0,Mar
1800,4,1.411,9.770999999999999,Apr
1800,5,-0.521,10.848999999999998,May
1800,6,0.371,13.901,Jun
1800,7,-0.593,13.817,Jul
1800,8,-0.5589999999999999,13.371,Aug
1800,9,-1.663,10.456999999999999,Sep
1800,10,-0.382,8.878,Oct
1800,11,-0.767,5.353,Nov
1800,12,0.486,4.156,Dec
1801,1,0.369,2.989,Jan
1801,2,-0.778,2.452,Feb
1801,3,1.341,6.671,Mar
1801,4,-0.37,7.989999999999999,Apr
1801,5,2.072,13.442,May
1801,6,-0.5870000000000001,12.943,Jun
1801,7,0.78,15.19,Jul
1801,8,-0.8959999999999999,13.033999999999999,Aug
1801,9,-0.489,11.630999999999998,Sep
1801,10,-0.295,8.965,Oct
1801,11,-0.255,5.865,Nov
1801,12,0.617,4.287,Dec
1802,1,1.068,3.688,Jan
1802,2,0.095,3.325,Feb
1802,3,0.968,6.298,Mar
1802,4,0.223,8.583,Apr
1802,5,-0.831,10.539,May
1802,6,1.179,14.709,Jun
1802,7,0.434,14.844,Jul
1802,8,0.252,14.182,Aug
1802,9,-0.376,11.744,Sep
1802,10,0.321,9.581,Oct
1802,11,-0.6679999999999999,5.452,Nov
1802,12,-0.5920000000000001,3.078,Dec
1803,1,-1.92,0.7000000000000002,Jan
1803,2,-1.45,1.78,Feb
1803,3,-0.688,4.642,Mar
1803,4,1.053,9.413,Apr
1803,5,0.529,11.899,May
1803,6,0.542,14.072,Jun
1803,7,0.935,15.345,Jul
1803,8,1.4869999999999999,15.417,Aug
